Customer_ID,recency,frequency,monetary,Recency_segment,Frequency_segment,Monetary_Segment
QJ-192554,3918,13,6111,Dormant,Frequent,"High Spender"
AD-101804,3922,12,6106,Dormant,Frequent,"High Spender"
AA-103152,3906,16,6105,Dormant,Frequent,"High Spender"
LC-171402,3939,19,6100,Dormant,Frequent,"High Spender"
LR-169151,4136,11,6098,Dormant,Frequent,"High Spender"
AM-107052,3918,17,6094,Dormant,Frequent,"High Spender"
JB-159251,3902,19,6083,Dormant,Frequent,"High Spender"
AG-103303,4075,24,6078,Dormant,Frequent,"High Spender"
CB-120254,3940,26,6076,Dormant,Frequent,"High Spender"
KB-164051,3912,23,6075,Dormant,Frequent,"High Spender"
AG-103002,3965,14,6071,Dormant,Frequent,"High Spender"
PC-190002,3925,14,6069,Dormant,Frequent,"High Spender"
MY-173801,4104,19,6052,Dormant,Frequent,"High Spender"
GM-146954,4010,11,6051,Dormant,Frequent,"High Spender"
JM-155803,4012,24,6050,Dormant,Frequent,"High Spender"
SO-203351,4083,12,6035,Dormant,Frequent,"High Spender"
BS-117551,4175,16,6031,Dormant,Frequent,"High Spender"
TP-211303,3914,20,6028,Dormant,Frequent,"High Spender"
SW-202451,4011,15,6028,Dormant,Frequent,"High Spender"
BM-115751,3937,16,6011,Dormant,Frequent,"High Spender"
SC-203804,3923,20,5994,Dormant,Frequent,"High Spender"
KH-166904,3895,15,5991,Dormant,Frequent,"High Spender"
PJ-90152,4089,14,5990,Dormant,Frequent,"High Spender"
LR-170352,4143,15,5989,Dormant,Frequent,"High Spender"
AZ-107503,4119,20,5989,Dormant,Frequent,"High Spender"
PS-189701,3920,14,5988,Dormant,Frequent,"High Spender"
PW-190302,3900,20,5988,Dormant,Frequent,"High Spender"
GH-146651,3960,15,5986,Dormant,Frequent,"High Spender"
CM-121902,4168,14,5985,Dormant,Frequent,"High Spender"
RM-196754,3899,11,5978,Dormant,Frequent,"High Spender"
JS-155951,4051,12,5975,Dormant,Frequent,"High Spender"
BF-110801,3948,20,5973,Dormant,Frequent,"High Spender"
DK-131502,4060,12,5970,Dormant,Frequent,"High Spender"
TB-212803,3950,24,5967,Dormant,Frequent,"High Spender"
KH-165104,3915,23,5954,Dormant,Frequent,"High Spender"
JH-158203,3906,15,5947,Dormant,Frequent,"High Spender"
AA-104801,4018,6,5946,Dormant,Occasional,"High Spender"
LE-168102,3974,24,5938,Dormant,Frequent,"High Spender"
JG-153101,3912,18,5932,Dormant,Frequent,"High Spender"
SR-207402,3916,14,5929,Dormant,Frequent,"High Spender"
HL-150403,3929,15,5919,Dormant,Frequent,"High Spender"
JR-156701,4474,14,5919,Dormant,Frequent,"High Spender"
AG-107653,3921,24,5913,Dormant,Frequent,"High Spender"
BF-111704,3909,27,5909,Dormant,Frequent,"High Spender"
DM-130151,3898,15,5904,Dormant,Frequent,"High Spender"
KD-164952,3948,15,5900,Dormant,Frequent,"High Spender"
KB-166001,3979,16,5897,Dormant,Frequent,"High Spender"
CP-123404,4053,15,5889,Dormant,Frequent,"High Spender"
FM-142903,3973,19,5888,Dormant,Frequent,"High Spender"
LS-172301,3897,27,5888,Dormant,Frequent,"High Spender"
OT-187302,3934,23,5883,Dormant,Frequent,"High Spender"
BE-113352,3983,21,5882,Dormant,Frequent,"High Spender"
ME-180102,3935,25,5882,Dormant,Frequent,"High Spender"
AF-108852,4055,26,5880,Dormant,Frequent,"High Spender"
TS-213702,4159,19,5879,Dormant,Frequent,"High Spender"
CC-124303,3899,19,5878,Dormant,Frequent,"High Spender"
GD-145902,4236,15,5870,Dormant,Frequent,"High Spender"
KB-164052,3988,14,5858,Dormant,Frequent,"High Spender"
DP-31051,3957,8,5858,Dormant,Occasional,"High Spender"
GT-147101,3933,18,5858,Dormant,Frequent,"High Spender"
MZ-173353,3929,15,5854,Dormant,Frequent,"High Spender"
TC-209802,4020,16,5835,Dormant,Frequent,"High Spender"
AF-108703,4319,20,5832,Dormant,Frequent,"High Spender"
JF-152953,3984,14,5824,Dormant,Frequent,"High Spender"
AJ-107801,4017,6,5821,Dormant,Occasional,"High Spender"
WB-218501,3916,20,5795,Dormant,Frequent,"High Spender"
BS-116653,3929,16,5789,Dormant,Frequent,"High Spender"
TZ-215802,4180,11,5783,Dormant,Frequent,"High Spender"
MY-182953,3907,21,5779,Dormant,Frequent,"High Spender"
TS-216102,3913,20,5779,Dormant,Frequent,"High Spender"
CC-124753,3909,15,5779,Dormant,Frequent,"High Spender"
DB-129102,4039,11,5773,Dormant,Frequent,"High Spender"
RD-194803,3956,23,5769,Dormant,Frequent,"High Spender"
KA-165251,3922,31,5763,Dormant,Frequent,"High Spender"
JB-160451,3933,11,5763,Dormant,Frequent,"High Spender"
EM-139602,3909,25,5759,Dormant,Frequent,"High Spender"
DV-130451,3933,20,5756,Dormant,Frequent,"High Spender"
AC-106151,3905,24,5753,Dormant,Frequent,"High Spender"
DJ-135103,3977,29,5736,Dormant,Frequent,"High Spender"
RP-192702,4158,16,5731,Dormant,Frequent,"High Spender"
LH-169001,4067,18,5730,Dormant,Frequent,"High Spender"
TB-211753,3932,25,5722,Dormant,Frequent,"High Spender"
BD-113204,3926,19,5721,Dormant,Frequent,"High Spender"
LP-170953,3912,25,5720,Dormant,Frequent,"High Spender"
BN-114703,3904,20,5710,Dormant,Frequent,"High Spender"
MW-182202,3961,18,5709,Dormant,Frequent,"High Spender"
SP-209201,4285,7,5702,Dormant,Occasional,"High Spender"
CS-124903,3976,19,5698,Dormant,Frequent,"High Spender"
JF-152951,4000,14,5696,Dormant,Frequent,"High Spender"
SW-207552,3908,27,5693,Dormant,Frequent,"High Spender"
CS-125054,3951,9,5691,Dormant,Occasional,"High Spender"
CB-124152,4353,11,5679,Dormant,Frequent,"High Spender"
KE-164203,4009,13,5671,Dormant,Frequent,"High Spender"
LH-171551,3968,25,5667,Dormant,Frequent,"High Spender"
AM-107054,4055,22,5665,Dormant,Frequent,"High Spender"
CS-122502,3919,18,5663,Dormant,Frequent,"High Spender"
AO-108102,4081,23,5657,Dormant,Frequent,"High Spender"
SS-201402,4024,10,5653,Dormant,Frequent,"High Spender"
RW-196901,4129,17,5650,Dormant,Frequent,"High Spender"
MS-173653,3929,24,5642,Dormant,Frequent,"High Spender"
JK-157302,4102,21,5638,Dormant,Frequent,"High Spender"
CC-126101,3909,22,5637,Dormant,Frequent,"High Spender"
TS-213401,3901,19,5635,Dormant,Frequent,"High Spender"
RB-197954,3925,18,5633,Dormant,Frequent,"High Spender"
KM-163754,3949,20,5622,Dormant,Frequent,"High Spender"
PN-187751,3908,16,5619,Dormant,Frequent,"High Spender"
DL-134952,3915,14,5618,Dormant,Frequent,"High Spender"
EM-141403,3917,25,5617,Dormant,Frequent,"High Spender"
ME-173201,3898,13,5608,Dormant,Frequent,"High Spender"
YC-218951,4366,6,5606,Dormant,Occasional,"High Spender"
HM-149802,3933,19,5605,Dormant,Frequent,"High Spender"
LM-170651,3977,16,5588,Dormant,Frequent,"High Spender"
MV-174852,3909,20,5580,Dormant,Frequent,"High Spender"
DK-129851,3894,21,5573,Dormant,Frequent,"High Spender"
JM-156551,4108,18,5566,Dormant,Frequent,"High Spender"
AA-103154,4077,11,5565,Dormant,Frequent,"High Spender"
SM-209504,3918,22,5563,Dormant,Frequent,"High Spender"
GK-146201,3905,15,5556,Dormant,Frequent,"High Spender"
RD-194802,3893,13,5552,Dormant,Frequent,"High Spender"
SC-202302,3909,16,5550,Dormant,Frequent,"High Spender"
ML-182651,4084,19,5548,Dormant,Frequent,"High Spender"
MG-182052,3895,20,5544,Dormant,Frequent,"High Spender"
CC-23702,3899,14,5544,Dormant,Frequent,"High Spender"
RM-193751,3911,11,5541,Dormant,Frequent,"High Spender"
BE-114101,4013,17,5536,Dormant,Frequent,"High Spender"
NP-183254,3918,21,5532,Dormant,Frequent,"High Spender"
AC-104504,3904,9,5529,Dormant,Occasional,"High Spender"
DB-129702,4700,4,5520,Dormant,Rare,"High Spender"
BP-112302,4042,12,5519,Dormant,Frequent,"High Spender"
AG-109003,3950,9,5519,Dormant,Occasional,"High Spender"
EM-140652,4072,7,5518,Dormant,Occasional,"High Spender"
FM-142152,3991,13,5513,Dormant,Frequent,"High Spender"
BG-117403,4011,15,5513,Dormant,Frequent,"High Spender"
MZ-175151,3937,22,5508,Dormant,Frequent,"High Spender"
KW-165701,3915,18,5505,Dormant,Frequent,"High Spender"
MH-181154,3898,22,5503,Dormant,Frequent,"High Spender"
VP-217601,3969,15,5503,Dormant,Frequent,"High Spender"
BP-12301,4282,19,5496,Dormant,Frequent,"High Spender"
TC-209803,4035,20,5492,Dormant,Frequent,"High Spender"
SC-200501,3992,15,5484,Dormant,Frequent,"High Spender"
MM-179203,3906,24,5483,Dormant,Frequent,"High Spender"
DP-133904,4251,14,5482,Dormant,Frequent,"High Spender"
EP-139154,3905,31,5481,Dormant,Frequent,"High Spender"
JB-160003,3894,22,5478,Dormant,Frequent,"High Spender"
NZ-185652,4002,14,5475,Dormant,Frequent,"High Spender"
TM-214902,3951,24,5474,Dormant,Frequent,"High Spender"
SC-207252,3905,20,5473,Dormant,Frequent,"High Spender"
SW-202751,4046,19,5470,Dormant,Frequent,"High Spender"
MB-180853,3976,28,5466,Dormant,Frequent,"High Spender"
YC-218954,3897,8,5455,Dormant,Occasional,"High Spender"
CC-123702,3972,12,5455,Dormant,Frequent,"High Spender"
TR-213251,3894,20,5454,Dormant,Frequent,"High Spender"
DK-133753,3897,12,5450,Dormant,Frequent,"High Spender"
SP-206204,3940,24,5443,Dormant,Frequent,"High Spender"
NP-186853,3907,24,5440,Dormant,Frequent,"High Spender"
EM-142003,3934,25,5438,Dormant,Frequent,"High Spender"
SK-199903,4010,27,5435,Dormant,Frequent,"High Spender"
DK-130902,3917,9,5428,Dormant,Occasional,"High Spender"
LW-172154,3914,15,5422,Dormant,Frequent,"High Spender"
KD-163451,4102,14,5411,Dormant,Frequent,"High Spender"
CP-120854,3975,14,5401,Dormant,Frequent,"High Spender"
JG-151152,4310,12,5396,Dormant,Frequent,"High Spender"
PO-188503,3905,26,5390,Dormant,Frequent,"High Spender"
LD-170051,3977,20,5389,Dormant,Frequent,"High Spender"
GP-147401,3949,13,5387,Dormant,Frequent,"High Spender"
JH-158201,3934,18,5384,Dormant,Frequent,"High Spender"
EG-139001,3976,7,5381,Dormant,Occasional,"High Spender"
TS-212054,4091,19,5370,Dormant,Frequent,"High Spender"
AH-101953,3944,18,5370,Dormant,Frequent,"High Spender"
TT-214604,3905,14,5365,Dormant,Frequent,"High Spender"
GT-147103,3901,15,5364,Dormant,Frequent,"High Spender"
RA-198851,4228,16,5363,Dormant,Frequent,"High Spender"
VP-217301,3933,22,5354,Dormant,Frequent,"High Spender"
CR-128201,3968,11,5354,Dormant,Frequent,"High Spender"
RD-196602,4131,16,5345,Dormant,Frequent,"High Spender"
MW-182204,3910,14,5342,Dormant,Frequent,"High Spender"
DS-131803,3907,20,5338,Dormant,Frequent,"High Spender"
EM-140952,4182,14,5336,Dormant,Frequent,"High Spender"
SE-201103,4048,22,5335,Dormant,Frequent,"High Spender"
PO-191951,4111,13,5331,Dormant,Frequent,"High Spender"
TP-214154,3997,10,5329,Dormant,Frequent,"High Spender"
MC-174253,3958,29,5317,Dormant,Frequent,"High Spender"
TB-112502,3901,20,5314,Dormant,Frequent,"High Spender"
DW-134801,3958,16,5313,Dormant,Frequent,"High Spender"
TB-212503,3973,17,5311,Dormant,Frequent,"High Spender"
HE-148003,4354,27,5308,Dormant,Frequent,"High Spender"
PP-189552,4262,15,5300,Dormant,Frequent,"High Spender"
DV-134653,4083,20,5297,Dormant,Frequent,"High Spender"
DW-135402,3926,19,5296,Dormant,Frequent,"High Spender"
RD-197202,3955,16,5295,Dormant,Frequent,"High Spender"
JR-157001,3963,10,5295,Dormant,Frequent,"High Spender"
RR-195253,3893,23,5293,Dormant,Frequent,"High Spender"
DN-136903,4158,12,5290,Dormant,Frequent,"High Spender"
GZ-144701,4041,17,5289,Dormant,Frequent,"High Spender"
TS-114302,4042,10,5288,Dormant,Frequent,"High Spender"
LC-70502,3899,4,5284,Dormant,Rare,"High Spender"
SJ-202153,3975,18,5280,Dormant,Frequent,"High Spender"
TW-210254,3957,12,5278,Dormant,Frequent,"High Spender"
DW-134804,4110,11,5272,Dormant,Frequent,"High Spender"
AA-106451,3921,24,5264,Dormant,Frequent,"High Spender"
LW-168252,3915,11,5260,Dormant,Frequent,"High Spender"
MW-182354,3937,3,5254,Dormant,Rare,"High Spender"
AA-104802,4122,10,5253,Dormant,Frequent,"High Spender"
HR-148304,4052,14,5251,Dormant,Frequent,"High Spender"
BM-111403,3901,24,5250,Dormant,Frequent,"High Spender"
TB-210551,3970,23,5246,Dormant,Frequent,"High Spender"
DJ-134201,3943,13,5230,Dormant,Frequent,"High Spender"
BT-113952,3921,20,5228,Dormant,Frequent,"High Spender"
SC-207254,4080,26,5226,Dormant,Frequent,"High Spender"
MY-173802,3946,12,5220,Dormant,Frequent,"High Spender"
LS-172453,3943,16,5219,Dormant,Frequent,"High Spender"
EH-137651,3895,17,5217,Dormant,Frequent,"High Spender"
BD-115602,3968,10,5213,Dormant,Frequent,"High Spender"
AB-100603,3935,19,5210,Dormant,Frequent,"High Spender"
TA-213853,3990,20,5196,Dormant,Frequent,"High Spender"
CC-124301,3940,16,5193,Dormant,Frequent,"High Spender"
ML-177552,3894,7,5182,Dormant,Occasional,"High Spender"
KB-163151,3895,15,5181,Dormant,Frequent,"High Spender"
MM-72603,4189,11,5177,Dormant,Frequent,"High Spender"
PF-191652,4237,14,5169,Dormant,Frequent,"High Spender"
DK-128953,4165,18,5157,Dormant,Frequent,"High Spender"
RP-193904,3926,25,5155,Dormant,Frequent,"High Spender"
EG-39001,3982,17,5151,Dormant,Frequent,"High Spender"
FG-142601,4102,11,5148,Dormant,Frequent,"High Spender"
LR-169154,3919,16,5143,Dormant,Frequent,"High Spender"
MW-182351,3909,18,5128,Dormant,Frequent,"High Spender"
CP-123403,3922,21,5127,Dormant,Frequent,"High Spender"
MZ-173352,4048,11,5126,Dormant,Frequent,"High Spender"
PO-188501,3927,20,5125,Dormant,Frequent,"High Spender"
ND-184602,4039,12,5124,Dormant,Frequent,"High Spender"
MH-180252,3966,17,5120,Dormant,Frequent,"High Spender"
HZ-149501,3943,16,5115,Dormant,Frequent,"High Spender"
GA-147251,3895,15,5111,Dormant,Frequent,"High Spender"
GM-144551,3928,14,5109,Dormant,Frequent,"High Spender"
TP-215652,4031,18,5103,Dormant,Frequent,"High Spender"
TG-216402,3898,15,5101,Dormant,Frequent,"High Spender"
SB-202901,4061,6,5101,Dormant,Occasional,"High Spender"
NW-84001,5132,1,5100,Dormant,Rare,"High Spender"
BD-16352,4217,12,5095,Dormant,Frequent,"High Spender"
RS-194202,3992,23,5093,Dormant,Frequent,"High Spender"
MP-181754,3909,19,5090,Dormant,Frequent,"High Spender"
AA-106454,3948,18,5087,Dormant,Frequent,"High Spender"
MB-173052,3894,17,5086,Dormant,Frequent,"High Spender"
KM-167201,4007,10,5084,Dormant,Frequent,"High Spender"
AH-301,4361,8,5072,Dormant,Occasional,"High Spender"
MP-181752,4140,15,5065,Dormant,Frequent,"High Spender"
TB-210552,3928,14,5061,Dormant,Frequent,"High Spender"
RM-193752,4010,11,5054,Dormant,Frequent,"High Spender"
FH-142751,4271,4,5052,Dormant,Rare,"High Spender"
SW-202753,3914,24,5047,Dormant,Frequent,"High Spender"
CM-118152,3933,10,5045,Dormant,Frequent,"High Spender"
IL-151004,4035,14,5040,Dormant,Frequent,"High Spender"
MH-176203,3997,20,5040,Dormant,Frequent,"High Spender"
AG-109001,4010,23,5035,Dormant,Frequent,"High Spender"
DW-135853,3975,26,5034,Dormant,Frequent,"High Spender"
PB-92102,4200,18,5031,Dormant,Frequent,"High Spender"
SC-207701,4089,20,5029,Dormant,Frequent,"High Spender"
MK-179051,3956,16,5029,Dormant,Frequent,"High Spender"
DG-133001,4000,17,5020,Dormant,Frequent,"High Spender"
KL-165554,3909,22,5019,Dormant,Frequent,"High Spender"
SW-202452,3905,12,5017,Dormant,Frequent,"High Spender"
JA-159702,4055,14,5016,Dormant,Frequent,"High Spender"
TB-213553,3947,28,5014,Dormant,Frequent,"High Spender"
BN-115153,4325,16,5014,Dormant,Frequent,"High Spender"
SJ-205002,4471,17,5012,Dormant,Frequent,"High Spender"
KM-162251,3893,16,5006,Dormant,Frequent,"High Spender"
ES-140202,3893,17,4999,Dormant,Frequent,"High Spender"
AS-102852,3912,13,4997,Dormant,Frequent,"High Spender"
LF-171852,3926,19,4989,Dormant,Frequent,"High Spender"
LB-167954,4045,24,4986,Dormant,Frequent,"High Spender"
NS-186403,3949,21,4982,Dormant,Frequent,"High Spender"
RB-194351,3961,15,4966,Dormant,Frequent,"High Spender"
CS-121301,3904,16,4964,Dormant,Frequent,"High Spender"
HJ-148752,3898,19,4961,Dormant,Frequent,"High Spender"
CJ-120103,3932,22,4961,Dormant,Frequent,"High Spender"
DK-128352,4070,9,4960,Dormant,Occasional,"High Spender"
CK-125952,4022,13,4945,Dormant,Frequent,"High Spender"
CC-121452,4144,11,4945,Dormant,Frequent,"High Spender"
CS-124603,4003,13,4937,Dormant,Frequent,"High Spender"
DH-130754,4170,23,4933,Dormant,Frequent,"High Spender"
IM-150704,4283,21,4931,Dormant,Frequent,"High Spender"
RB-197051,4026,12,4923,Dormant,Frequent,"High Spender"
ED-138853,3937,14,4922,Dormant,Frequent,"High Spender"
TT-210704,3924,14,4916,Dormant,Frequent,"High Spender"
ES-140801,4528,10,4914,Dormant,Frequent,"High Spender"
JL-152352,3906,17,4913,Dormant,Frequent,"High Spender"
SP-208602,3989,11,4911,Dormant,Frequent,"High Spender"
KM-167204,3921,28,4910,Dormant,Frequent,"High Spender"
RB-193303,3936,22,4909,Dormant,Frequent,"High Spender"
MG-176501,3912,15,4904,Dormant,Frequent,"High Spender"
MT-178151,4040,15,4902,Dormant,Frequent,"High Spender"
CM-123853,4046,12,4902,Dormant,Frequent,"High Spender"
BG-117401,3977,7,4900,Dormant,Occasional,"High Spender"
PO-191804,4053,18,4893,Dormant,Frequent,"High Spender"
EB-139752,4035,16,4893,Dormant,Frequent,"High Spender"
CC-126851,3947,10,4893,Dormant,Frequent,"High Spender"
LT-167652,4031,10,4891,Dormant,Frequent,"High Spender"
PB-188052,4252,12,4889,Dormant,Frequent,"High Spender"
ST-205301,3926,10,4887,Dormant,Frequent,"High Spender"
EB-139753,3893,30,4883,Dormant,Frequent,"High Spender"
MG-81451,4174,6,4881,Dormant,Occasional,"High Spender"
AR-105701,3895,15,4880,Dormant,Frequent,"High Spender"
HK-148904,4044,15,4877,Dormant,Frequent,"High Spender"
SV-207851,3984,19,4873,Dormant,Frequent,"High Spender"
DK-131501,3964,13,4872,Dormant,Frequent,"High Spender"
AJ-107804,3968,15,4868,Dormant,Frequent,"High Spender"
JK-157304,3977,20,4868,Dormant,Frequent,"High Spender"
LC-168851,4033,13,4867,Dormant,Frequent,"High Spender"
JP-155202,4098,17,4867,Dormant,Frequent,"High Spender"
BD-116351,4133,13,4867,Dormant,Frequent,"High Spender"
RP-93901,4163,16,4862,Dormant,Frequent,"High Spender"
MF-176652,3944,15,4860,Dormant,Frequent,"High Spender"
HM-148603,4034,9,4851,Dormant,Occasional,"High Spender"
RA-199453,3976,13,4845,Dormant,Frequent,"High Spender"
SC-204403,3902,17,4842,Dormant,Frequent,"High Spender"
AW-108402,3909,18,4839,Dormant,Frequent,"High Spender"
JM-155801,4308,14,4838,Dormant,Frequent,"High Spender"
MT-80701,4216,6,4827,Dormant,Occasional,"High Spender"
NW-184003,4227,18,4823,Dormant,Frequent,"High Spender"
RW-95401,3919,8,4821,Dormant,Occasional,"High Spender"
CT-119951,4214,11,4812,Dormant,Frequent,"High Spender"
MS-173651,3920,11,4809,Dormant,Frequent,"High Spender"
LT-167653,3964,22,4808,Dormant,Frequent,"High Spender"
NH-186102,3963,16,4807,Dormant,Frequent,"High Spender"
DL-129251,3950,16,4807,Dormant,Frequent,"High Spender"
DM-133452,3895,17,4806,Dormant,Frequent,"High Spender"
AH-102104,3899,13,4805,Dormant,Frequent,"High Spender"
DK-132254,3903,19,4802,Dormant,Frequent,"High Spender"
VF-217153,4110,13,4802,Dormant,Frequent,"High Spender"
TM-214901,3990,17,4799,Dormant,Frequent,"High Spender"
MR-175451,3990,12,4797,Dormant,Frequent,"High Spender"
RA-199154,3905,22,4794,Dormant,Frequent,"High Spender"
MC-174251,3916,16,4780,Dormant,Frequent,"High Spender"
CK-122052,3937,14,4774,Dormant,Frequent,"High Spender"
AG-102701,3958,19,4771,Dormant,Frequent,"High Spender"
SA-208304,3956,21,4767,Dormant,Frequent,"High Spender"
CB-124153,3929,17,4766,Dormant,Frequent,"High Spender"
CC-126701,3920,16,4766,Dormant,Frequent,"High Spender"
JK-156404,4073,12,4762,Dormant,Frequent,"High Spender"
KH-166902,3995,27,4761,Dormant,Frequent,"High Spender"
LC-170503,4000,16,4760,Dormant,Frequent,"High Spender"
BG-116953,3902,12,4753,Dormant,Frequent,"High Spender"
BW-111104,4014,17,4752,Dormant,Frequent,"High Spender"
CC-126852,4158,16,4745,Dormant,Frequent,"High Spender"
JL-151751,4062,12,4745,Dormant,Frequent,"High Spender"
DK-129853,3990,12,4743,Dormant,Frequent,"High Spender"
CM-126552,4220,9,4740,Dormant,Occasional,"High Spender"
MS-177701,4044,14,4739,Dormant,Frequent,"High Spender"
TB-215204,4000,20,4737,Dormant,Frequent,"High Spender"
ON-187153,4321,14,4736,Dormant,Frequent,"High Spender"
PF-191651,3984,21,4736,Dormant,Frequent,"High Spender"
LP-170951,3970,15,4733,Dormant,Frequent,"High Spender"
EH-140052,3907,7,4728,Dormant,Occasional,"High Spender"
EB-139302,3968,6,4727,Dormant,Occasional,"High Spender"
SS-205902,4042,11,4726,Dormant,Frequent,"High Spender"
SC-200503,4401,29,4725,Dormant,Frequent,"High Spender"
CM-122351,3937,11,4720,Dormant,Frequent,"High Spender"
BB-109901,3989,22,4719,Dormant,Frequent,"High Spender"
GB-145754,3906,16,4717,Dormant,Frequent,"High Spender"
MH-172903,3990,18,4717,Dormant,Frequent,"High Spender"
RB-194654,3902,23,4714,Dormant,Frequent,"High Spender"
BS-118001,4112,8,4711,Dormant,Occasional,"High Spender"
PG-188952,3895,24,4707,Dormant,Frequent,"High Spender"
AA-104803,4129,10,4704,Dormant,Frequent,"High Spender"
BS-117552,3899,18,4698,Dormant,Frequent,"High Spender"
GM-146952,4089,12,4693,Dormant,Frequent,"High Spender"
LT-171101,4104,17,4690,Dormant,Frequent,"High Spender"
BD-116352,3905,22,4687,Dormant,Frequent,"High Spender"
